id,bulletin_date,patch_level,category,published,modified,commit_start,commit_end,nvd_severity,nvd_score,nvd_severity_v3,nvd_score_v3
CVE-2020-11253,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,7.2,HIGH,7.8
CVE-2020-11269,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,8.3,HIGH,8.8
CVE-2020-11270,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,7.8,HIGH,7.5
CVE-2020-11275,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,9.4,CRITICAL,9.1
CVE-2020-11276,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,9.4,CRITICAL,9.1
CVE-2020-11278,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,7.8,HIGH,7.5
CVE-2020-11280,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,7.8,HIGH,7.5
CVE-2020-11281,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,MEDIUM,5.0,HIGH,7.5
CVE-2020-11283,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,HIGH,7.5,CRITICAL,9.8
CVE-2020-11287,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,MEDIUM,5.0,HIGH,7.5
CVE-2020-11296,2021-02-01 00:00:00,2021-02-01,qualcomm closed-source components,2021-02-22,2021-02-22,,,MEDIUM,5.0,HIGH,7.5
CVE-2021-39662,2022-05-02 00:00:00,2022-05-01,framework,2022-02-11,2022-05-10,2021-08-16 15:13:32+08:00,2021-09-09 06:16:19+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20004,2022-05-02 00:00:00,2022-05-01,framework,2022-05-10,2022-05-10,2022-03-03 18:24:37+00:00,2022-03-15 18:16:20+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20005,2022-05-02 00:00:00,2022-05-01,framework,2022-05-10,2022-05-10,2022-02-24 21:40:13-08:00,2022-03-15 18:16:23+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20007,2022-05-02 00:00:00,2022-05-01,framework,2022-05-10,2022-05-10,2022-01-25 10:37:29+08:00,2022-03-15 18:16:13+00:00,MEDIUM,6.2,HIGH,7.0
CVE-2021-39700,2022-05-02 00:00:00,2022-05-01,framework,2022-05-10,2022-05-10,2021-09-06 09:25:13+08:00,2021-10-05 16:19:03-07:00,LOW,2.1,MEDIUM,5.5
CVE-2022-20113,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-03-03 14:30:44+00:00,2022-03-15 18:16:41+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20114,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-03-07 09:32:42-08:00,2022-03-15 18:16:43+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20116,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-03-02 20:33:30+00:00,2022-03-15 18:16:33+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20010,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-02-09 06:38:48+00:00,2022-03-15 18:16:46+00:00,LOW,3.3,MEDIUM,6.5
CVE-2022-20011,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-02-11 17:08:58-05:00,2022-03-15 18:16:02+00:00,LOW,2.1,MEDIUM,5.5
CVE-2022-20115,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-01-31 14:59:08-08:00,2022-03-15 18:16:09+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-39670,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-01-07 12:40:00+08:00,2022-03-15 18:16:17+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2022-20112,2022-05-02 00:00:00,2022-05-01,system,2022-05-10,2022-05-10,2022-03-09 10:52:43+08:00,2022-03-15 18:16:38+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-39662,2022-05-02 00:00:00,2022-05-01,google play system updates,2022-02-11,2022-05-10,,,HIGH,7.2,HIGH,7.8
CVE-2022-0847,2022-05-02 00:00:00,2022-05-01,kernel components,2022-03-07,2022-08-09,2022-02-21 11:03:13+01:00,2022-03-04 13:18:00+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20009,2022-05-02 00:00:00,2022-05-01,kernel components,2022-05-10,2022-05-10,2022-01-24 12:14:00+01:00,2022-03-07 01:26:58+00:00,HIGH,7.2,MEDIUM,6.8
CVE-2022-20008,2022-05-02 00:00:00,2022-05-01,kernel components,2022-05-10,2022-05-10,2022-02-04 15:11:37+00:00,2022-03-02 09:59:03+00:00,LOW,2.1,MEDIUM,4.6
CVE-2021-22600,2022-05-02 00:00:00,2022-05-01,kernel components,2022-01-26,2022-03-09,2021-12-15 09:39:37-05:00,2022-01-10 17:38:26+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-20084,2022-05-02 00:00:00,2022-05-01,mediatek components,2022-05-03,2022-05-03,,,MEDIUM,4.6,HIGH,7.8
CVE-2022-20109,2022-05-02 00:00:00,2022-05-01,mediatek components,2022-05-03,2022-05-03,,,MEDIUM,4.6,HIGH,7.8
CVE-2022-20110,2022-05-02 00:00:00,2022-05-01,mediatek components,2022-05-03,2022-05-03,,,MEDIUM,4.4,HIGH,7.0
CVE-2022-22057,2022-05-02 00:00:00,2022-05-01,qualcomm components,2022-06-14,2022-06-14,,,HIGH,7.2,HIGH,7.8
CVE-2022-22064,2022-05-02 00:00:00,2022-05-01,qualcomm components,2022-06-14,2022-06-14,2021-09-29 08:08:44+00:00,2021-12-15 06:22:27+00:00,HIGH,7.8,HIGH,7.5
CVE-2022-22065,2022-05-02 00:00:00,2022-05-01,qualcomm components,2022-06-14,2022-06-14,2021-10-26 00:19:51+00:00,2021-11-13 19:11:09+00:00,HIGH,7.8,HIGH,7.5
CVE-2022-22068,2022-05-02 00:00:00,2022-05-01,qualcomm components,2022-06-14,2022-06-14,2021-12-09 18:58:03+00:00,2022-01-09 02:14:00+00:00,HIGH,7.2,HIGH,7.8
CVE-2022-22072,2022-05-02 00:00:00,2022-05-01,qualcomm components,2022-06-14,2022-06-14,2021-11-11 07:35:48+00:00,2021-11-24 11:59:57+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-35090,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,6.9,HIGH,7.8
CVE-2021-35072,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.2,HIGH,7.8
CVE-2021-35073,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-35076,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-35078,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-35080,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-35086,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-35087,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-35094,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.2,HIGH,7.8
CVE-2021-35096,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-35116,2022-05-02 00:00:00,2022-05-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,6.6,HIGH,7.1
CVE-2019-2120,2019-08-05 00:00:00,2019-08-01,android runtime,2019-08-20,2019-08-20,2019-05-31 20:00:20-07:00,2019-06-12 09:54:30+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2121,2019-08-05 00:00:00,2019-08-01,framework,2019-08-20,2019-08-20,2019-05-17 13:39:52-07:00,2019-06-12 09:55:16+00:00,MEDIUM,6.9,HIGH,7.0
CVE-2019-2122,2019-08-05 00:00:00,2019-08-01,framework,2019-08-20,2019-08-20,2019-04-29 18:03:58+01:00,2019-06-12 09:55:46+00:00,MEDIUM,6.9,HIGH,7.3
CVE-2019-2125,2019-08-05 00:00:00,2019-08-01,framework,2019-08-20,2019-08-20,2019-05-29 16:09:49-07:00,2019-06-12 09:55:59+00:00,MEDIUM,4.4,HIGH,7.3
CVE-2019-2126,2019-08-05 00:00:00,2019-08-01,media framework,2019-08-20,2020-01-26,2019-05-10 17:42:46-07:00,2019-06-12 09:54:54+00:00,HIGH,9.3,HIGH,8.8
CVE-2019-2128,2019-08-05 00:00:00,2019-08-01,media framework,2019-08-20,2019-08-20,2019-05-17 07:29:07-07:00,2019-06-12 09:55:04+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2129,2019-08-05 00:00:00,2019-08-01,media framework,2019-08-20,2019-08-20,2019-05-14 10:53:06-07:00,2019-06-12 09:54:59+00:00,MEDIUM,4.3,MEDIUM,6.5
CVE-2019-2130,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-06-03 17:42:47+01:00,2019-06-12 09:54:46+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2131,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-03-08 16:19:30+08:00,2019-06-12 09:55:50+00:00,HIGH,9.3,HIGH,7.8
CVE-2019-2132,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-05-20 13:11:37+09:00,2019-06-12 09:55:26+00:00,HIGH,9.3,HIGH,7.8
CVE-2019-2133,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-06-05 15:53:25+08:00,2019-06-12 09:55:41+00:00,HIGH,9.3,HIGH,7.8
CVE-2019-2134,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-06-05 14:17:03+08:00,2019-06-12 09:55:39+00:00,HIGH,9.3,HIGH,7.8
CVE-2019-2135,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-06-05 15:19:20+08:00,2019-06-12 09:55:44+00:00,HIGH,7.1,MEDIUM,5.5
CVE-2019-2136,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-05-17 13:11:30-07:00,2019-06-12 09:56:09+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2137,2019-08-05 00:00:00,2019-08-01,system,2019-08-20,2019-08-20,2019-05-13 13:58:15-07:00,2019-06-12 09:55:57+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2127,2019-08-05 00:00:00,2019-08-01,media framework,2019-08-20,2019-08-20,2019-03-05 16:55:28-08:00,2019-06-12 09:54:57+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-9506,2019-08-05 00:00:00,2019-08-01,system,2019-08-14,2020-01-30,2019-03-20 17:38:11-07:00,2019-06-12 09:56:04+00:00,MEDIUM,4.8,HIGH,8.1
CVE-2019-11516,2019-08-05 00:00:00,2019-08-01,broadcom components,2020-02-05,2020-04-13,,,MEDIUM,6.8,HIGH,8.1
CVE-2019-10492,2019-08-05 00:00:00,2019-08-01,qualcomm components,2019-09-30,2019-09-30,,,HIGH,7.2,HIGH,7.8
CVE-2019-10509,2019-08-05 00:00:00,2019-08-01,qualcomm components,2019-09-30,2019-09-30,2018-12-03 08:52:35+00:00,2018-12-20 09:22:02+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-10510,2019-08-05 00:00:00,2019-08-01,qualcomm components,2019-09-30,2019-09-30,2018-08-29 09:05:22+00:00,2018-09-21 18:45:45+00:00,HIGH,8.5,HIGH,8.2
CVE-2019-10499,2019-08-05 00:00:00,2019-08-01,qualcomm components,2019-09-30,2019-09-30,2019-03-01 14:12:22+00:00,2019-03-14 09:12:59+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-10538,2019-08-05 00:00:00,2019-08-01,qualcomm components,2019-09-30,2019-09-30,2019-05-08 11:04:37+00:00,2019-05-15 06:41:13+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-10539,2019-08-05 00:00:00,2019-08-01,"qualcomm closed-source
components",2019-09-30,2019-09-30,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10540,2019-08-05 00:00:00,2019-08-01,"qualcomm closed-source
components",2019-09-30,2019-09-30,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10489,2019-08-05 00:00:00,2019-08-01,"qualcomm closed-source
components",2019-09-30,2019-09-30,,,HIGH,7.8,HIGH,7.5
CVE-2019-2294,2019-08-05 00:00:00,2019-08-01,"qualcomm closed-source
components",2019-09-30,2019-09-30,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-2279,2019-08-05 00:00:00,2019-08-01,qualcomm components,2019-07-22,2019-07-22,2019-01-11 19:02:22+00:00,2019-01-21 10:38:18+00:00,HIGH,7.5,CRITICAL,9.8
CVE-2019-2252,2019-08-05 00:00:00,2019-08-01,qualcomm closed-source components,2019-09-30,2019-09-30,,,HIGH,10.0,CRITICAL,9.8
CVE-2018-9433,2018-07-02 00:00:00,2018-07-01,framework,,,,,,,,
CVE-2018-9410,2018-07-02 00:00:00,2018-07-01,framework,,,2018-04-24 17:44:01-07:00,2018-05-25 18:40:41+00:00,,,,
CVE-2018-9411,2018-07-02 00:00:00,2018-07-01,media framework,,,2018-05-11 14:19:42-07:00,2018-05-25 18:42:10+00:00,,,,
CVE-2018-9424,2018-07-02 00:00:00,2018-07-01,media framework,,,2018-04-19 16:23:21-07:00,2018-05-25 18:39:07+00:00,,,,
CVE-2018-9428,2018-07-02 00:00:00,2018-07-01,media framework,,,2018-05-01 13:03:52-07:00,2018-05-25 18:39:04+00:00,,,,
CVE-2018-9412,2018-07-02 00:00:00,2018-07-01,media framework,,,2018-05-09 15:16:17-07:00,2018-05-25 18:39:09+00:00,,,,
CVE-2018-9421,2018-07-02 00:00:00,2018-07-01,media framework,,,2018-04-04 11:46:56+02:00,2018-05-25 18:40:50+00:00,,,,
CVE-2018-9365,2018-07-02 00:00:00,2018-07-01,system,,,2018-03-30 16:27:37-07:00,2018-05-25 18:41:23+00:00,,,,
CVE-2018-9432,2018-07-02 00:00:00,2018-07-01,system,,,2018-04-26 14:22:39-07:00,2018-05-25 18:40:23+00:00,,,,
CVE-2018-9420,2018-07-02 00:00:00,2018-07-01,system,,,2018-05-11 09:53:13+01:00,2018-05-25 18:42:12+00:00,,,,
CVE-2018-9419,2018-07-02 00:00:00,2018-07-01,system,,,2018-04-12 17:03:09-07:00,2018-05-25 18:42:06+00:00,,,,
CVE-2018-5703,2018-07-02 00:00:00,2018-07-01,kernel components,2018-01-16,2018-01-16,,,HIGH,10.0,CRITICAL,9.8
CVE-2018-9422,2018-07-02 00:00:00,2018-07-01,kernel components,2018-11-06,2019-08-19,,,HIGH,7.2,HIGH,7.8
CVE-2018-9417,2018-07-02 00:00:00,2018-07-01,kernel components,,,,,,,,
CVE-2018-6927,2018-07-02 00:00:00,2018-07-01,kernel components,2018-02-12,2018-07-12,2017-12-14 17:04:54+08:00,2018-01-14 18:55:03+01:00,MEDIUM,4.6,HIGH,7.8
CVE-2018-5872,2018-07-02 00:00:00,2018-07-01,qualcomm components,2018-07-06,2018-07-06,2018-02-07 14:26:00+00:00,2018-02-13 13:47:44+00:00,HIGH,8.3,HIGH,8.0
CVE-2017-13077,2018-07-02 00:00:00,2018-07-01,qualcomm components,2017-10-16,2018-11-13,2017-10-26 08:45:34+00:00,2017-11-03 02:04:02+00:00,MEDIUM,5.4,MEDIUM,6.8
CVE-2017-13078,2018-07-02 00:00:00,2018-07-01,qualcomm components,2017-10-17,2018-11-13,2017-10-26 08:45:34+00:00,2017-11-03 02:04:02+00:00,LOW,2.9,MEDIUM,5.3
CVE-2018-5873,2018-07-02 00:00:00,2018-07-01,qualcomm components,2018-07-06,2018-07-07,2017-04-19 22:11:00+00:00,2018-01-05 07:59:55+00:00,MEDIUM,6.9,HIGH,7.0
CVE-2018-5838,2018-07-02 00:00:00,2018-07-01,qualcomm components,2018-07-06,2018-07-06,,,MEDIUM,4.6,HIGH,7.8
CVE-2018-3586,2018-07-02 00:00:00,2018-07-01,qualcomm components,2018-07-06,2018-07-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-18171,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-10-23,2018-10-23,,,HIGH,8.3,HIGH,8.8
CVE-2017-18277,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-10-23,2018-10-23,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2017-18172,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-10-23,2018-10-23,,,HIGH,7.2,HIGH,7.8
CVE-2017-18170,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-10-23,2018-10-23,,,HIGH,8.3,HIGH,8.8
CVE-2017-15841,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2017-18173,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-18278,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,HIGH,7.2,HIGH,7.8
CVE-2016-2108,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2016-05-04,2022-12-13,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-18275,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2017-18279,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-18274,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-18276,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-18131,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2019-05-06,2019-05-06,,,HIGH,7.2,HIGH,7.8
CVE-2018-11259,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,LOW,3.6,HIGH,7.7
CVE-2018-11257,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,MEDIUM,4.6,HIGH,7.8
CVE-2018-5837,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-09-20,2018-09-20,,,MEDIUM,5.0,HIGH,7.5
CVE-2018-5876,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,MEDIUM,6.8,HIGH,8.8
CVE-2018-5875,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,MEDIUM,6.8,HIGH,8.8
CVE-2018-5874,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,MEDIUM,6.8,HIGH,8.8
CVE-2018-5882,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,HIGH,7.5,CRITICAL,9.8
CVE-2018-5878,2018-07-02 00:00:00,2018-07-01,qualcomm closed-source components,2018-07-06,2018-07-06,,,HIGH,7.5,CRITICAL,9.8
CVE-2019-2192,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-08-08 15:35:20-07:00,2019-09-20 02:56:15+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2193,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-05-24 11:30:17+01:00,2019-09-20 02:56:58+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2195,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-08-27 09:48:01-07:00,2019-09-20 02:56:05+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2199,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-07-30 17:10:27+01:00,2019-09-20 02:56:11+00:00,HIGH,7.2,MEDIUM,6.7
CVE-2019-2211,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-07-22 16:05:36-07:00,2019-09-20 02:57:32+00:00,HIGH,7.8,HIGH,7.5
CVE-2019-2197,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-09-05 13:44:28-07:00,2019-09-20 02:56:29+00:00,LOW,2.1,MEDIUM,5.5
CVE-2019-2201,2019-11-04 00:00:00,2019-11-01,library,2019-11-13,2022-05-31,2019-04-12 07:49:35-05:00,2019-09-20 02:56:02+00:00,HIGH,9.3,HIGH,7.8
CVE-2019-2202,2019-11-04 00:00:00,2019-11-01,media framework,2019-11-13,2019-11-13,2019-08-26 17:03:13-07:00,2019-09-20 02:56:08+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2203,2019-11-04 00:00:00,2019-11-01,media framework,2019-11-13,2019-11-13,2019-09-11 14:10:14-07:00,2019-09-20 02:56:46+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2204,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2020-01-29,2019-08-02 15:32:06+01:00,2019-09-18 17:14:22-07:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2205,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-09-10 16:17:42+01:00,2019-09-20 02:55:50+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2206,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-08-16 20:37:23+08:00,2019-09-20 02:57:43+00:00,HIGH,9.3,HIGH,8.8
CVE-2019-2233,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-09-04 16:53:37-04:00,2019-09-20 02:56:19+00:00,HIGH,7.2,MEDIUM,6.8
CVE-2019-2207,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-09-08 22:55:33+08:00,2019-09-20 02:57:49+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2212,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-09-04 12:48:32+00:00,2019-09-20 02:55:59+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2208,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2020-01-29,2019-08-09 18:56:42+01:00,2019-09-18 17:14:22-07:00,HIGH,7.8,HIGH,7.5
CVE-2019-2209,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-08-23 23:05:19+08:00,2019-09-20 02:56:52+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2196,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-07-16 16:50:42-06:00,2019-09-20 02:57:10+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2198,2019-11-04 00:00:00,2019-11-01,framework,2019-11-13,2019-11-13,2019-07-16 16:50:42-06:00,2019-09-20 02:57:10+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2036,2019-11-04 00:00:00,2019-11-01,system,2019-11-13,2019-11-13,2019-07-11 20:12:42+08:00,2019-09-20 02:57:37+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2213,2019-11-04 00:00:00,2019-11-01,kernel components,2019-11-13,2019-11-13,,,MEDIUM,6.9,HIGH,7.4
CVE-2019-2214,2019-11-04 00:00:00,2019-11-01,kernel components,2019-11-13,2020-02-03,,,HIGH,7.2,HIGH,7.8
CVE-2019-11833,2019-11-04 00:00:00,2019-11-01,kernel components,2019-05-15,2019-11-05,,,LOW,2.1,MEDIUM,5.5
CVE-2019-2310,2019-11-04 00:00:00,2019-11-01,qualcomm components,2019-12-12,2019-12-12,2018-06-07 10:07:55+00:00,2018-06-25 06:28:49+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2019-10545,2019-11-04 00:00:00,2019-11-01,qualcomm components,2019-12-12,2019-12-12,2018-09-24 18:35:07+00:00,2018-10-25 15:09:36+00:00,LOW,2.1,MEDIUM,5.5
CVE-2019-10571,2019-11-04 00:00:00,2019-11-01,qualcomm components,2019-12-12,2019-12-12,2019-06-19 15:23:52+00:00,2019-07-03 09:12:11+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2019-10493,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10511,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-2288,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,7.2,HIGH,7.8
CVE-2019-2320,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-2321,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,7.2,HIGH,7.8
CVE-2019-10484,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,LOW,2.1,MEDIUM,5.5
CVE-2019-10485,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,7.8,HIGH,7.5
CVE-2019-2319,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,MEDIUM,4.6,HIGH,7.8
CVE-2019-2337,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,7.8,HIGH,7.5
CVE-2019-2338,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,LOW,3.6,HIGH,7.1
CVE-2019-10559,2019-11-04 00:00:00,2019-11-01,"qualcomm closed-source
  components",2019-12-12,2019-12-12,,,HIGH,7.5,CRITICAL,9.8
CVE-2021-39619,2022-02-07 00:00:00,2022-02-01,framework,2022-02-11,2022-02-11,2021-10-20 09:24:41-07:00,2021-11-24 23:22:06+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39663,2022-02-07 00:00:00,2022-02-01,framework,2022-02-11,2022-02-11,,,HIGH,7.2,HIGH,7.8
CVE-2021-39676,2022-02-07 00:00:00,2022-02-01,framework,2022-02-11,2022-02-11,,,HIGH,7.2,HIGH,7.8
CVE-2021-39664,2022-02-07 00:00:00,2022-02-01,framework,2022-02-11,2022-02-11,2021-11-29 23:55:24-08:00,2021-12-15 00:02:00+00:00,LOW,1.9,MEDIUM,5.5
CVE-2020-13112,2022-02-07 00:00:00,2022-02-01,media framework,2020-05-21,2020-07-26,,,MEDIUM,6.4,CRITICAL,9.1
